GSM,270,77,4,2132,0,6.0049,49.5568,6231,22,1,1311688763,1731047746,0
GSM,270,77,3,3862,0,6.0971,49.4929,3610,25,1,1311689023,1731047786,0
GSM,270,77,1,4753,0,6.1211,49.5755,2924,24,1,1311692024,1731047880,0
GSM,270,77,1,2012,0,6.1142,49.6062,888,27,1,1311692024,1729573239,0
GSM,270,77,1,4751,0,6.1334,49.5879,3802,24,1,1311692154,1731047869,0
GSM,270,77,3,2252,0,5.9877,49.4959,1311,24,1,1311696972,1730270851,0
GSM,270,77,1,2082,0,6.1213,49.5796,1569,24,1,1311758273,1730961519,0
GSM,270,77,1,863,0,6.0693,49.5734,7026,27,1,1311758404,1731047756,0
GSM,270,77,1,572,0,6.1119,49.6048,1242,50,1,1311758404,1730270707,0
GSM,270,77,1,1422,0,6.1193,49.6166,614,27,1,1311758404,1730788054,0
GSM,270,77,1,3781,0,6.0779,49.6046,2447,25,1,1311758535,1731047799,0
GSM,270,77,1,3901,0,6.0768,49.6139,1700,24,1,1311758535,1731047810,0
GSM,270,77,1,181,0,6.0712,49.6213,7285,24,1,1311758535,1731047810,0
GSM,270,77,1,3583,0,6.0628,49.6253,2537,24,1,1311758666,1731047781,0
GSM,270,77,2,183,0,6.0115,49.6326,6221,24,1,1311758797,1731047806,0
GSM,270,77,2,151,0,5.9845,49.646,7111,23,1,1311758797,1731047756,0
GSM,270,77,2,173,0,5.9865,49.6366,3597,23,1,1311758797,1731047761,0
GSM,270,77,2,172,0,6.0308,49.632,2696,22,1,1311758797,1731047806,0
GSM,270,77,2,171,0,6.0152,49.648,2752,21,1,1311758928,1731047756,0
GSM,270,77,2,122,0,5.9973,49.6531,4154,25,1,1311758928,1730788100,0
GSM,270,77,2,162,0,5.9193,49.6404,5765,23,1,1311758928,1731047829,0
GSM,270,77,2,91,0,5.9762,49.6303,7559,25,1,1311758928,1730874874,0
GSM,270,77,2,3103,0,5.905,49.6478,7393,21,1,1311759058,1731047726,0
GSM,270,77,2,152,0,5.9478,49.632,6530,24,1,1311759058,1731047847,0
GSM,270,77,2,112,0,5.9427,49.6731,7656,21,1,1311759058,1728538649,0
GSM,270,77,2,153,0,5.9265,49.6464,7945,23,1,1311759058,1730961657,0
GSM,270,77,2,161,0,5.9277,49.6583,8803,26,1,1311759058,1730961504,0
GSM,270,77,2,3102,0,5.9369,49.6558,10501,21,1,1311759058,1730874950,0
GSM,270,77,2,3104,0,5.8711,49.6632,5165,24,1,1311759058,1730442621,0
GSM,270,77,2,163,0,5.8639,49.6421,5705,24,1,1311759189,1730874952,0
GSM,270,77,2,191,0,5.8785,49.6063,5953,24,1,1311759711,1731047726,0
GSM,270,77,2,194,0,5.8504,49.6268,6799,27,1,1311759711,1731047726,0
GSM,270,77,5,942,0,5.9096,49.8435,16521,27,1,1311759711,1731047884,0
GSM,270,77,6,502,0,6.3823,49.5821,5225,26,1,1311846841,1730442506,0
GSM,270,77,6,2991,0,6.4327,49.7106,25010,111,1,1311846841,1702964304,0
GSM,270,77,6,501,0,6.4482,49.6707,11903,27,1,1311846841,1730183930,0
GSM,270,77,1,582,0,6.1459,49.6072,1297,50,1,1311854541,1729165920,0
GSM,270,77,6,1061,0,6.2641,49.5007,5990,26,1,1311855189,1731047876,0
GSM,270,77,6,1072,0,6.2494,49.4812,7096,27,1,1311855321,1730874948,0
GSM,270,77,6,1802,0,6.3681,49.5081,9630,27,1,1311866321,1730356823,0
GSM,270,77,6,1801,0,6.3689,49.4846,3699,26,1,1311866321,1730356823,0
GSM,270,77,6,1032,0,6.3703,49.503,4805,22,1,1311866321,1730442502,0
GSM,270,77,6,5272,0,6.3711,49.5142,5619,21,1,1311866321,1730442502,0
GSM,270,77,6,2441,0,6.3686,49.4896,4926,27,1,1311866321,1730442502,0
GSM,270,77,6,1071,0,6.308,49.4564,7936,50,1,1311866321,1728020922,0
GSM,270,77,6,1803,0,6.3578,49.4797,4405,115,1,1311867519,1724304344,0
